,geneID,genename,moduleColor,GS.Mass_min,p.GS.Mass_min,MM.blue,p.MM.blue,MM.greenyellow,p.MM.greenyellow,MM.pink,p.MM.pink,MM.tan,p.MM.tan,MM.magenta,p.MM.magenta,MM.black,p.MM.black,MM.brown,p.MM.brown,MM.yellow,p.MM.yellow,MM.grey,p.MM.grey
666,ENSGALG00010003152,,brown,-0.047269999,0.830409801,0.248276501,0.253333664,0.342843051,0.109266325,-0.286170633,0.185577113,0.014204542,0.948710166,0.45226738,0.030253463,0.390138052,0.065708767,0.448724304,0.031737385,-0.067748298,0.758734255,0.228605129,0.294092271
5883,ENSGALG00010021680,PIGT,brown,-0.245804197,0.258244774,0.544052074,0.007281966,0.570021628,0.004515616,0.095996867,0.663040272,0.21032027,0.335425271,0.369272754,0.08289906,0.39024882,0.065625431,0.861944014,1.26E-07,0.201436715,0.356695448,0.472005795,0.02296596
1712,ENSGALG00010007872,KLHL2,brown,-0.332250675,0.121395634,0.631127315,0.001240881,0.498800058,0.015401985,-0.056282172,0.798669638,0.489054104,0.017874013,0.347662043,0.104052132,0.390283893,0.06559906,0.485229859,0.018927857,0.103647058,0.637908706,0.353175951,0.098313279
2312,ENSGALG00010009786,C1HXORF36,brown,0.0025464,0.990799759,0.051711656,0.814731387,0.115969565,0.598236348,-0.490400613,0.017514487,-0.024378184,0.912084391,0.376393262,0.07669128,0.390570552,0.065383832,0.371694828,0.080746572,-0.15936781,0.467629747,0.09828801,0.655475189
4801,ENSGALG00010018345,WDR24,brown,0.01237703,0.955302084,0.240567843,0.268847101,0.427430665,0.041913326,-0.036279794,0.869461553,0.059626681,0.786965767,0.468925345,0.023999501,0.390759448,0.065242301,0.851111775,2.64E-07,0.157749719,0.472219944,0.321153949,0.13511838
7958,ENSGALG00010028440,PSMB7,brown,-0.116602605,0.596226605,0.370092667,0.082165642,0.416533173,0.048026666,0.179354288,0.412868156,0.130683392,0.552282879,0.088990459,0.686370234,0.391346024,0.064804298,0.555794407,0.00589445,-0.107723132,0.624672084,0.50212427,0.014625503
1017,ENSGALG00010004899,GATAD1,brown,-0.420418665,0.045772188,0.672124091,0.000443439,0.584982266,0.003368133,0.144671876,0.510147166,0.159712598,0.46665462,0.340948941,0.111367274,0.391426479,0.064744397,0.693074364,0.000246171,0.087463111,0.691493867,0.418402174,0.046931676
6535,ENSGALG00010023704,ANKRD13C,brown,-0.316662405,0.140976746,0.534576114,0.008590305,0.521346771,0.010736839,-0.063317104,0.774103035,0.349420376,0.102195951,0.390224675,0.06564359,0.391690028,0.064548474,0.707291893,0.000160539,0.163130637,0.457044584,0.324809448,0.130480724
7322,ENSGALG00010026044,CERKL,brown,-0.075334675,0.732629059,0.2980428,0.167191793,0.093881574,0.670053118,0.20436533,0.349598146,0.201379577,0.356834749,-0.129224678,0.556765989,0.391928778,0.064371377,0.175299794,0.423682414,-0.323204964,0.132502001,0.194406292,0.374072945
5669,ENSGALG00010021197,CHCHD1,brown,-0.308693981,0.151810999,0.544454344,0.007230312,0.581388956,0.003618419,0.146173026,0.505720076,0.060500266,0.783915939,0.308989063,0.151399624,0.391940101,0.064362988,0.864832889,1.02E-07,0.085080661,0.699512142,0.431163926,0.039965522
753,ENSGALG00010003589,,brown,0.070945314,0.747700222,0.265767978,0.220315028,0.348456147,0.10321079,-0.130105043,0.55405837,0.160890027,0.463332533,0.269520191,0.213623797,0.39227399,0.064115968,0.397328934,0.060464079,-0.116299919,0.597187202,0.359544036,0.091980638
6748,ENSGALG00010024350,PGM1,brown,-0.128533085,0.558897208,0.459424564,0.027424321,0.479158244,0.020703842,0.320441708,0.13603554,0.194242856,0.374482594,0.109948124,0.617493382,0.392520986,0.063933701,0.731909813,7.20E-05,0.074547498,0.735325043,0.489955635,0.017632644
3785,ENSGALG00010015027,CLSPN,brown,0.053351289,0.808960719,0.167157138,0.445857352,0.293369823,0.174270498,-0.136583309,0.534320032,0.16982224,0.438532934,0.368443385,0.083645924,0.392650573,0.063838233,0.422465271,0.044618356,-0.043255916,0.844633125,0.380871661,0.072970866
7633,ENSGALG00010027444,SELENBP1,brown,-0.301071084,0.162712827,0.398762501,0.059458056,0.232093073,0.286584498,-0.122670385,0.577109468,0.189534999,0.386392738,0.425757216,0.042810223,0.393124203,0.063490232,0.462886911,0.02613373,-0.022171506,0.9200164,0.24936315,0.251194285
5133,ENSGALG00010019390,TVP23A,brown,-0.199960875,0.360303673,0.497179933,0.015792411,0.559727237,0.00548222,0.229752731,0.291608708,0.322571031,0.133306767,0.315303593,0.142784147,0.39314586,0.063474353,0.730480764,7.56E-05,0.002264729,0.991817411,0.520919457,0.010812917
5010,ENSGALG00010018990,GCK,brown,-0.455853128,0.028808396,0.693103787,0.000245959,0.519034051,0.011153904,0.096726234,0.66062849,0.357915727,0.093570188,0.408646978,0.052867371,0.39322296,0.063417853,0.57099249,0.004432343,0.145176663,0.508656389,0.412700039,0.05033449
4706,ENSGALG00010018044,INTS11,brown,-0.153706705,0.483788906,0.480352894,0.020344175,0.547752003,0.006818235,0.126855999,0.564080512,0.166203644,0.448493395,0.338873271,0.11370335,0.393685268,0.063079867,0.806765184,3.32E-06,0.170212447,0.437465947,0.451927654,0.030393309
4166,ENSGALG00010016533,CNIH4,brown,-0.10562345,0.631476902,0.398984341,0.059303533,0.292224165,0.176037122,0.245235405,0.25938324,0.104356595,0.635596711,0.151266426,0.490839945,0.393710055,0.063061785,0.495793415,0.016132903,0.037493167,0.865133844,0.496053365,0.016068615
8177,ENSGALG00010029279,,brown,-0.030127509,0.891458076,0.316709122,0.140914897,0.168354625,0.442558379,0.253331415,0.243481051,0.06706792,0.761088448,0.043425516,0.84403119,0.39388528,0.06293407,0.470508083,0.023463903,-0.125032906,0.569739275,0.28617277,0.185573684
8255,ENSGALG00010029403,FAM20A,brown,-0.442296173,0.034576694,0.523678352,0.010329447,0.246965511,0.255930322,-0.213285006,0.328498958,0.22016271,0.312765001,0.471936013,0.02298897,0.394105585,0.062773778,0.421635605,0.045083334,0.055271362,0.802215281,0.308323402,0.152328742
3238,ENSGALG00010013053,,brown,0.159479251,0.467314455,0.039444468,0.858182093,0.239311416,0.271431624,0.042181903,0.848446894,0.02442711,0.911908612,0.448488716,0.031838066,0.394184437,0.062716483,0.507589894,0.013418432,0.062041463,0.778542888,0.381601119,0.072378058
4114,ENSGALG00010016383,FAM110D,brown,0.136462981,0.534683631,0.128713979,0.558339409,0.484626934,0.019098501,-0.114137891,0.604067434,0.038821847,0.860399175,0.549346216,0.006626137,0.394226162,0.062686181,0.760222841,2.56E-05,0.147430209,0.502026955,0.386911776,0.068171684
5355,ENSGALG00010020311,SGPL1,brown,-0.109225368,0.61982161,0.456717256,0.028468515,0.320474577,0.135993117,0.384708157,0.069893882,0.282996152,0.190718835,0.253224229,0.243687342,0.394532071,0.062464361,0.542054804,0.007542984,0.081747851,0.710781035,0.620330751,0.001589256
4162,ENSGALG00010016508,CREBBP,brown,-0.167107318,0.445994882,0.428007169,0.041607778,0.375200897,0.077705549,0.180680135,0.409365004,0.33929633,0.11322434,0.359569129,0.091956301,0.394633349,0.062391055,0.541478912,0.007619671,0.205064692,0.347915662,0.535748275,0.008418632
4681,ENSGALG00010017958,,brown,-0.173590882,0.428286017,0.434120009,0.038474238,0.492751176,0.016900946,-0.052509654,0.811921659,0.569510344,0.004559994,0.640150253,0.00100193,0.394980791,0.062140075,0.628694295,0.001313079,0.210228236,0.335641668,0.592669991,0.002881281
7459,ENSGALG00010027036,NUCKS1,brown,-0.363204981,0.088480303,0.602119545,0.002365499,0.696981743,0.000219406,0.03237018,0.88342994,0.352638015,0.09886262,0.445212323,0.033264728,0.39513964,0.062025585,0.844312158,4.09E-07,0.136429113,0.534785993,0.503661957,0.014277291
2795,ENSGALG00010011630,DELE1,brown,-0.263101025,0.225154698,0.50838855,0.013249082,0.597675086,0.002597396,0.100427163,0.64844139,0.252511598,0.245061769,0.442593547,0.034441062,0.395160573,0.062010511,0.846514674,3.56E-07,0.186873637,0.393219178,0.469983882,0.023640218
6865,ENSGALG00010024630,CFAP410,brown,-0.41641955,0.048093869,0.628527356,0.001318162,0.375988539,0.077034425,0.012949581,0.953236543,0.467744742,0.024405372,0.464975056,0.025379174,0.39545844,0.061796301,0.662159198,0.00057751,0.179971671,0.411234864,0.432431939,0.039320372
6419,ENSGALG00010023271,PATL2,brown,0.038740884,0.860687551,0.206002587,0.345666831,0.280546497,0.19475235,0.048354658,0.826575096,-0.120070609,0.585267533,0.182642695,0.404209733,0.395682238,0.061635731,0.527259629,0.009728552,-0.146771752,0.503959598,0.285838515,0.186110551
5729,ENSGALG00010021353,IPO13,brown,-0.100857909,0.647028527,0.285266584,0.187031629,0.277635962,0.199619593,0.072977467,0.740711209,0.029829523,0.892525573,0.240796393,0.26837865,0.395719665,0.061608909,0.771610189,1.62E-05,-0.013416236,0.951553249,0.14053082,0.522456234
6968,ENSGALG00010024817,UCKL1,brown,-0.332416387,0.121198677,0.522507862,0.010532343,0.482983299,0.019570023,-0.05284557,0.810739578,0.385660837,0.069145321,0.436113353,0.037493608,0.395868406,0.061502403,0.76663599,1.99E-05,0.073251893,0.739768902,0.336745001,0.116135525
6252,ENSGALG00010022830,MTG2,brown,0.035738626,0.871392899,0.250484977,0.248997934,0.413069252,0.050108524,0.005759094,0.979193929,0.092219284,0.675582915,0.092646343,0.674160691,0.395909051,0.061473324,0.573360633,0.004234607,-0.140685698,0.52199334,0.276902205,0.200859517
5979,ENSGALG00010021951,PSKH1,brown,0.041566787,0.85063263,0.269808756,0.213114895,0.40887036,0.052725256,-0.019669751,0.929017962,0.26583428,0.2201956,0.501428077,0.01478542,0.396092691,0.061342072,0.603606678,0.002291931,0.015054757,0.945644485,0.484402813,0.01916225
5140,ENSGALG00010019422,IMMP1L,brown,-0.289163604,0.180817097,0.517320636,0.011471404,0.477344036,0.021259832,0.075607857,0.731694158,0.342768752,0.109348186,0.371350081,0.081050355,0.396252499,0.061228028,0.477354057,0.021256728,0.027029351,0.902565433,0.475684611,0.021778868
532,ENSGALG00010002581,,brown,-0.139431865,0.525746377,0.31165032,0.147725034,0.334317502,0.118955629,0.040281745,0.855202278,-0.028014564,0.899031283,0.335084197,0.118059619,0.396256202,0.061225386,0.700399628,0.000198102,0.003449525,0.987536949,0.24623479,0.257385056
4538,ENSGALG00010017601,,brown,-0.222476253,0.307577593,0.458841328,0.027646646,0.650796499,0.000771653,0.246961819,0.255937658,0.350915826,0.100636582,0.405641135,0.05480866,0.396492499,0.061057061,0.792244465,6.62E-06,0.093376089,0.671732934,0.605031232,0.002223285
757,ENSGALG00010003627,,brown,0.035863379,0.87094761,0.27860925,0.197982911,0.500447057,0.01501318,0.283551257,0.189812797,0.028034034,0.89896146,0.432916303,0.039076106,0.396861545,0.060794882,0.777178491,1.29E-05,0.103710551,0.637701685,0.493730621,0.016650501
3968,ENSGALG00010015800,BVES,brown,-0.204684443,0.34882985,0.488288237,0.018081159,0.358918751,0.092588646,-0.018948256,0.931615587,0.311683384,0.14767978,0.357874945,0.093610259,0.396922426,0.060751714,0.556190442,0.005851802,0.13664412,0.534136321,0.378582022,0.074855493
31,ENSGALG00010000263,MTMR3,brown,-0.235271863,0.279847618,0.469571061,0.023779818,0.550723091,0.006463871,-0.055583793,0.801118952,0.246537341,0.256782088,0.594377163,0.002781646,0.396997897,0.060698233,0.879322154,3.31E-08,0.246559814,0.256737337,0.450383439,0.03103547
6533,ENSGALG00010023699,PPIG,brown,-0.112642835,0.608844349,0.4359815,0.037557859,0.577927567,0.003874132,0.022568722,0.91858802,0.557471924,0.005715563,0.287719032,0.183103943,0.397479627,0.060357718,0.628746992,0.001311479,0.081412718,0.71191748,0.546909985,0.00692155
6879,ENSGALG00010024652,PUS3,brown,-0.065477953,0.766597894,0.288574829,0.181746779,0.466713855,0.02476426,-0.151380877,0.490508105,0.103249327,0.639206128,0.409623473,0.052248301,0.397650562,0.060237244,0.780363869,1.12E-05,0.0991403,0.652669321,0.379995125,0.073688056
1291,ENSGALG00010005670,SGMS2,brown,-0.269659464,0.213378078,0.605460273,0.002202956,0.576028512,0.004020762,-0.044814756,0.839103774,0.377672507,0.075614254,0.480634858,0.020260026,0.397772686,0.060151285,0.495480091,0.016210668,0.231820711,0.287166397,0.616662511,0.001725152
2436,ENSGALG00010010423,C21orf59,brown,-0.514222714,0.012064293,0.779182115,1.18E-05,0.543642456,0.007334877,0.128445167,0.559168398,0.316191212,0.14160164,0.403807208,0.05601983,0.397870692,0.06008237,0.574626325,0.004131995,0.126008461,0.566708094,0.517076617,0.011517219
4512,ENSGALG00010017558,ANP32A,brown,-0.238866492,0.272350619,0.519429695,0.011081627,0.492295226,0.017018572,0.196341335,0.369242338,0.148207738,0.499749509,0.22012285,0.312854841,0.398142037,0.059891884,0.835831466,6.86E-07,0.172182254,0.432100871,0.493597295,0.016684414
2689,ENSGALG00010011278,,brown,-0.007918597,0.9713949,0.239597215,0.270842343,0.427859075,0.041686101,-0.091994034,0.676333491,0.017311575,0.937510645,0.425052397,0.043192441,0.398187838,0.059859777,0.669877724,0.000471047,0.150742858,0.492359398,0.456199554,0.028671752
6585,ENSGALG00010023851,HSCB,brown,0.109657856,0.618428002,0.18806859,0.390145773,0.485378281,0.01888604,-0.076480838,0.728709061,0.124748225,0.570625166,0.270232897,0.21236837,0.398269823,0.059802338,0.63227538,0.001208008,0.066334443,0.763628664,0.33178993,0.121944476
1587,ENSGALG00010007275,DPY30,brown,-0.375794077,0.077199712,0.657073905,0.00065845,0.604800767,0.002234271,-0.068744613,0.755290623,0.233486452,0.2836191,0.360071746,0.091469825,0.398520831,0.059626743,0.622785688,0.001503492,0.104497686,0.635137364,0.488567934,0.018005284
1412,ENSGALG00010006219,CLEC14A,brown,0.180662915,0.409410397,-0.072666844,0.741778239,-0.096670365,0.660813115,-0.312368681,0.146744057,-0.389639405,0.066084926,0.273984034,0.205842191,0.398558314,0.059600556,0.399747976,0.058773981,-0.234406337,0.281671983,-0.056721888,0.797128428
2957,ENSGALG00010012120,,brown,0.163337572,0.456466099,-0.070162107,0.750399013,-0.137922884,0.530280015,0.02547309,0.908151664,-0.361867554,0.089747332,0.021195848,0.923525844,0.3985862,0.059581079,0.478008419,0.021054842,-0.339664346,0.112808853,0.021168326,0.92362486
7966,ENSGALG00010028456,FBXW5,brown,-0.05059764,0.818657492,0.314904174,0.143318545,0.530264999,0.009246811,0.074626507,0.735054309,0.050662294,0.818429518,0.335383571,0.117711085,0.398592722,0.059576524,0.890176512,1.29E-08,-0.00061641,0.997772844,0.314977439,0.143220415
5693,ENSGALG00010021242,BCAR3,brown,-0.269152099,0.214274126,0.488471694,0.018031363,0.37090278,0.081445785,0.087800126,0.690362182,0.366480726,0.085433426,0.080398176,0.715361428,0.399172013,0.059173051,0.422852751,0.044402483,0.080445893,0.715199327,0.589101826,0.00309929
7119,ENSGALG00010025252,PPP1R9B,brown,-0.009481975,0.96575031,0.224283914,0.303561416,0.351779671,0.099743855,0.022569037,0.918586888,-0.124467134,0.571500481,0.357993431,0.093493873,0.399728458,0.05878747,0.867588833,8.32E-08,0.026379789,0.90489652,0.26600176,0.219894112
8038,ENSGALG00010028671,CADM3,brown,0.036241099,0.869599624,0.16872992,0.441527144,0.356306898,0.095160674,0.036290516,0.869423294,0.002665877,0.990368104,0.331054844,0.122823828,0.399867025,0.058691753,0.788713303,7.78E-06,0.000682287,0.997534824,0.331926263,0.121781889
6022,ENSGALG00010022128,PLA2G3,brown,-0.174707249,0.425275614,0.32967581,0.124485867,0.435878946,0.037607892,-0.121269672,0.58149872,-0.057165499,0.795574314,0.557379326,0.005725318,0.400294869,0.05839697,0.756514381,2.95E-05,0.118746884,0.589440337,0.379872608,0.073788725
2185,ENSGALG00010009386,TMEM60,brown,-0.301056769,0.162733799,0.538038076,0.008091456,0.374980252,0.077894342,-0.087011808,0.693010325,0.061679474,0.779804015,0.34875439,0.102896104,0.400748679,0.058085543,0.651135694,0.000765136,0.047616684,0.829183719,0.276415924,0.201684109
6212,ENSGALG00010022719,MSL2,brown,-0.233168117,0.284294879,0.483492048,0.01942308,0.596915718,0.002638879,0.136738449,0.533851409,0.359711025,0.091818767,0.326591647,0.128261648,0.401017312,0.057901797,0.75611124,3.00E-05,0.051176074,0.816618396,0.470142373,0.023586798
4063,ENSGALG00010016215,SPATA17,brown,0.059973966,0.785752973,0.208695436,0.339257925,0.433862566,0.038602346,-0.104760091,0.634283401,0.254073212,0.242056497,0.157091808,0.474092859,0.401097179,0.057847254,0.380392092,0.073362596,-0.111294342,0.61316628,0.445570904,0.033106165
3188,ENSGALG00010012922,SNRNP40,brown,-0.294887881,0.171948572,0.541427336,0.00762657,0.361110705,0.090470309,0.199085028,0.362454995,0.184367672,0.399708425,0.228148965,0.295083106,0.401554411,0.057535759,0.493506801,0.016707464,0.053040545,0.81005365,0.449174252,0.031545796
6914,ENSGALG00010024716,GTF2A2,brown,-0.36401511,0.087719339,0.660306705,0.000605943,0.590132617,0.003034927,0.199807742,0.360679274,0.245155491,0.25954345,0.292032785,0.176333433,0.401564476,0.057528917,0.713818565,0.00013084,0.076060539,0.73014577,0.507687027,0.013397741
7041,ENSGALG00010024939,COQ10A,brown,-0.098302585,0.655427168,0.305931242,0.155700846,0.346614156,0.105170062,-0.150158405,0.494058301,-0.095840181,0.663558806,0.348375386,0.103296126,0.401631821,0.057483151,0.775775108,1.36E-05,-0.02628539,0.905235354,0.203990819,0.350501085
5264,ENSGALG00010020011,TLE3,brown,0.172695815,0.430707936,0.061072811,0.781918757,0.23600512,0.278307887,-0.096601887,0.661039434,0.059747766,0.786542859,0.365890708,0.085976337,0.401649454,0.057471173,0.674547238,0.000415235,-0.106379663,0.629022734,0.23242277,0.28588109
5103,ENSGALG00010019278,JPT2,brown,-0.009830767,0.964491202,0.292371421,0.175809361,0.648016891,0.000826882,-0.196675768,0.368411125,0.237571291,0.275037084,0.720993707,0.000103821,0.401662863,0.057462065,0.600762318,0.002434377,0.147934502,0.500549261,0.523047266,0.010438438
7303,ENSGALG00010025990,FAM124B,brown,-0.300292694,0.163856006,0.479654217,0.020553904,0.426651983,0.042328816,-0.117602132,0.593059173,0.239922249,0.270173153,0.292530082,0.175564188,0.401763941,0.057393447,0.627485758,0.001350255,0.108619274,0.621776758,0.371216296,0.081168474
5458,ENSGALG00010020657,DALRD3,brown,-0.034452408,0.875986048,0.29276501,0.175201595,0.363749376,0.087968406,0.26008958,0.230703448,0.241295814,0.267356819,0.271967991,0.209332686,0.401882746,0.057312875,0.624472426,0.001446878,0.086147859,0.695916525,0.387712045,0.067554312
8264,ENSGALG00010029424,MAP2K6,brown,-0.171723543,0.433347078,0.421689045,0.04505327,0.561795146,0.005275311,0.071452668,0.745953497,0.410009671,0.052005018,0.446042581,0.032898503,0.401885127,0.057311261,0.538507566,0.008025692,0.136355109,0.535009691,0.539512602,0.0078864
613,ENSGALG00010002919,,brown,0.025863004,0.906751655,0.185558992,0.396616071,0.357660529,0.09382115,-0.021078644,0.923947523,-0.043134249,0.84506499,0.350613132,0.100950787,0.402624598,0.056811731,0.766050723,2.03E-05,0.060709394,0.783186296,0.287831037,0.182925925
4591,ENSGALG00010017714,ATAD3A,brown,-0.151290805,0.490769251,0.423819081,0.043867678,0.348902036,0.10274058,-0.015315612,0.944704049,0.170676699,0.436198296,0.285993475,0.185861529,0.402645158,0.056797891,0.576285842,0.004000624,0.015874078,0.942690909,0.340489136,0.111881714
6379,ENSGALG00010023205,DNAJC17,brown,-0.279090438,0.197177113,0.56437932,0.005025956,0.652935832,0.000731331,0.223251072,0.305852164,0.178192182,0.415952152,0.443357039,0.034094762,0.40264901,0.056795297,0.83338156,7.93E-07,0.203056116,0.352760608,0.601583634,0.002392496
7607,ENSGALG00010027360,SMIM7,brown,-0.312059074,0.147166282,0.643187158,0.000930925,0.656754208,0.000663849,0.241130108,0.267695583,0.272589224,0.208252903,0.213063648,0.329013111,0.403281269,0.056370952,0.807370403,3.22E-06,0.113702346,0.605457452,0.572643439,0.004293694
